machineId,lat,lng,topbrand,total
ZPL305422R,32.434267,-81.768735,drpepper,3988.092
ZPL305423M,33.6142714,-85.8349648,drpepper,4609.335
ZPL305424H,30.022901,-90.061657,fanta,2807.015
ZPL305425C,33.4981229,-81.9609407,fanta,1989.448
ZPL3054267,33.5317347,-101.9209528,drpepper,7310.549
ZPL305428X,42.6009856,-82.8995311,coke,0
ZPL305430U,32.441706,-80.6953966,coke,0
ZPL305431P,36.3358194,-82.3824859,drpepper,4956.902
ZPL305433F,34.1541141,-79.7686277,coke,0
ZPL3054360,33.690253,-84.4944562,fanta,2379.286
ZPL305437V,33.690253,-84.4944562,fanta,2665.04
ZPL305438Q,27.6391259,-80.4540788,drpepper,5175.38
ZPL305439L,32.3395498,-90.07208,coke,0
ZPL305440N,34.9076598,-80.4498438,coke,0
ZPL305441I,29.6773329,-95.122599,drpepper,6607.878
ZPL305442D,35.5328025,-79.1864863,coke,0
ZPL3054443,31.315083,-85.831101,drpepper,5014.313
ZPL305445Y,35.08485,-80.885548,fanta,2377.512
ZPL305446T,27.892101,-82.729698,coke,0
ZPL305447O,30.2113885,-92.0284927,drpepper,4467.633
ZPL305451B,32.866775,-80.0138561,fanta,1907.772
ZPL3054526,28.938965,-81.944604,coke,0
ZPL3054531,36.327884,-86.593313,drpepper,5697.537
ZPL305454W,36.112349,-86.764086,drpepper,7423.868
ZPL305455R,28.427765,-81.405295,fanta,4094.31
ZPL305456M,41.220464,-95.836025,drpepper,8919.416
ZPL305457H,33.464433,-84.214541,fanta,3246.106
ZPL3054597,38.907652,-94.76736,dietcoke,6358.758
ZPL3054614,42.0886281,-71.424599,coke,0
ZPL305463U,42.6680179,-83.034433,coke,0
ZPL305464P,41.2133446,-96.1123542,drpepper,7744.717
ZPL305465K,36.0533693,-94.1971182,drpepper,6704.321
ZPL305466F,33.7262469,-78.8684741,coke,0
ZPL305467A,36.1045511,-95.9154842,coke,0
ZPL3054685,36.1880115,-86.6140887,drpepper,6249.939
ZPL3054702,29.6252822,-98.4951646,drpepper,4490.294
ZPL305473N,40.7519995,-74.4040505,fanta,2067.304
ZPL305474I,26.2333169,-80.1025504,coke,0
ZPL305475D,42.4035951,-71.0806771,coke,0
ZPL3054768,42.0001166,-87.6607427,coke,0
ZPL3054773,39.766201,-104.9014002,fanta,3124.813
ZPL305478Y,35.080653,-106.619192,drpepper,12264.565
ZPL305479T,33.862474,-84.597307,fanta,2458.862
ZPL305480V,40.0573413,-74.1496881,coke,0
ZPL305481Q,26.230482,-80.154651,fanta,2589.671
ZPL305482L,43.0888103,-75.3119464,coke,0
ZPL305483G,35.12959,-78.87937,fanta,1853.495
ZPL305484B,42.2734112,-71.7532328,fanta,1769.794
ZPL3054856,26.1656774,-80.172559,fanta,2387.918
ZPL305488R,31.9578745,-81.3196722,fanta,3421.266
ZPL305489M,41.4386508,-97.3543048,drpepper,5860.866
ZPL305490O,28.4512745,-81.4703247,fanta,5333.371
ZPL305491J,26.7094638,-80.2044115,coke,0
ZPL3054939,30.5101925,-84.2469841,coke,0
ZPL305496U,33.0591123,-97.2986751,coke,0
ZPL305497P,37.2882924,-76.7247789,dietcoke,3431.596
ZPL305498K,38.907652,-94.76736,dietcoke,3897.548
ZPL305501X,43.0891864,-77.6060942,fanta,1907.898
ZPL305502S,43.3296123,-73.6701644,drpepper,4184.12
ZPL305503N,35.0394678,-85.2675131,coke,0
ZPL305504I,33.814446,-84.3094777,fanta,2397.716
ZPL305505D,40.0075858,-75.1273249,fanta,3062.94
ZPL3055068,26.3673224,-80.1266127,drpepper,3610.039
ZPL3055073,40.8620728,-74.3738172,coke,0
ZPL305508Y,33.3925994,-111.6838716,coke,0
ZPL305509T,37.3125511,-89.5524916,drpepper,5881.603
ZPL305511Q,32.243317,-80.826378,fanta,3411.202
ZPL305512L,40.7519995,-74.4040505,coke,0
ZPL305514B,40.0818866,-74.047713,fanta,1908.865
ZPL3055156,30.3339092,-89.3557285,coke,0
ZPL3055161,37.9391286,-85.9956022,coke,0
ZPL305517W,36.762972,-76.250349,coke,0
ZPL305518R,41.939887,-88.114129,coke,0
ZPL305519M,39.2098894,-94.6429308,coke,0
ZPL305520O,39.7234598,-94.7906287,drpepper,3513.075
ZPL3055239,40.8650145,-74.5055784,coke,0
ZPL3055244,41.7587357,-88.3144435,dietcoke,5121.455
ZPL305526U,38.907652,-94.76736,dietcoke,8391.17
ZPL305528K,42.4035951,-71.0806771,fanta,1798.839
ZPL305529F,38.907652,-94.76736,dietcoke,5503.253
ZPL305530H,40.52202,-74.520693,fanta,2118.973
ZPL3055332,38.907652,-94.76736,dietcoke,4505.688
ZPL305535S,26.1051815,-80.2823875,fanta,2270.246
ZPL305536N,37.3530062,-89.6104105,dietcoke,9299.37
ZPL305538D,38.9708803,-94.6060217,fanta,3310.763
ZPL3055398,33.9544854,-84.6228989,fanta,2284.518
ZPL3055420,39.9799703,-83.1507396,drpepper,3943.193
ZPL305543V,40.9046956,-74.0720524,fanta,3086.719
ZPL305544Q,26.137691,-80.124624,fanta,2630.807
ZPL305545L,40.0573413,-74.1496881,coke,0
ZPL305546G,40.8650145,-74.5055784,coke,0
ZPL3055486,37.3125511,-89.5524916,drpepper,9846.68
ZPL3055491,37.34706,-76.729935,coke,0
ZPL3055503,37.6169212,-77.3205018,coke,0
ZPL305551Y,37.634792,-77.458009,coke,0
ZPL305552T,39.1856859,-96.5776084,drpepper,4941.858
ZPL305553O,35.080653,-106.619192,drpepper,7117.569
ZPL305554J,33.578048,-84.374131,fanta,4637.157
ZPL305555E,40.1684586,-74.0471021,coke,0
ZPL3055569,27.83888,-82.786661,coke,0
ZPL3055574,35.7224285,-81.3663059,coke,0
ZPL305558Z,42.0001166,-87.6607427,coke,0
ZPL305559U,38.232309,-77.503234,coke,0
ZPL305560W,26.555775,-81.873426,coke,0
ZPL305561R,41.9200186,-87.6625216,coke,0
ZPL305562M,36.745589,-76.584074,coke,0
ZPL305564C,41.990077,-72.5837568,fanta,4814.301
ZPL3055657,30.1897472,-85.6697771,coke,0
ZPL3055662,36.7506555,-95.9379714,drpepper,5067.3
ZPL305567X,41.939887,-88.114129,coke,0
ZPL305568S,41.722755,-88.037546,coke,0
ZPL305569N,42.8614555,-73.7810782,dietcoke,6446.098
ZPL305570P,42.6234435,-71.3640541,fanta,2941.597
ZPL305571K,33.9429566,-83.7394998,coke,0
ZPL305572F,28.552576,-81.390898,fanta,2391.825
ZPL305573A,30.1639268,-92.0398817,coke,0
ZPL3055745,41.2659056,-96.2357894,drpepper,4330.269
ZPL305576V,28.606595,-81.394658,coke,0
ZPL305579G,34.3581428,-84.0425529,coke,0
ZPL305580I,26.111111,-80.2522192,fanta,2211.204
ZPL305581D,34.055608,-84.557304,coke,0
ZPL3055828,36.144754,-80.29997,coke,0
ZPL3055833,26.0600481,-80.2078881,coke,0
ZPL305584Y,35.2551759,-97.6001123,drpepper,3622.001
ZPL305585T,28.550999,-81.4577259,fanta,2749.819
ZPL305586O,32.61535,-83.697136,drpepper,3492.436
ZPL305587J,43.0888103,-75.3119464,fanta,2108.778
ZPL305588E,25.7302155,-80.4159954,coke,6950.07
ZPL305590B,36.021107,-86.578609,fanta,2646.074
ZPL3055916,33.94283,-84.534052,fanta,3329.798
ZPL3055921,40.826772,-73.102757,coke,0
ZPL305593W,28.826655,-81.888101,fanta,1823.374
ZPL305594R,40.053131,-74.141249,fanta,1810.831
ZPL305595M,33.3925994,-111.6838716,dietcoke,3717.097
ZPL305596H,33.883997,-84.739088,fanta,2470.815
ZPL3055987,28.3419826,-81.4309143,fanta,2900.995
ZPL3055992,33.431485,-86.708662,fanta,2685.653
ZPL305601K,42.425194,-71.04145,fanta,3335.404
ZPL305602F,28.44391,-81.426808,fanta,2478.855
ZPL305603A,34.2959554,-83.848183,coke,0
ZPL3056045,38.326007,-85.7658435,coke,0
ZPL3056050,40.3924105,-74.1007774,coke,0
ZPL305606V,34.0859335,-84.5192652,fanta,2198.1
ZPL305607Q,25.933285,-80.294334,fanta,2976.152
ZPL305608L,40.0075858,-75.1273249,fanta,3019.127
ZPL305609G,39.906402,-74.9779609,fanta,1810.237
ZPL305610I,25.930394,-97.511327,fanta,3146.232
ZPL305611D,42.226133,-88.325418,dietcoke,3402.619
ZPL3056128,34.271561,-85.225557,fanta,2465.37
ZPL3056133,35.1270499,-80.702045,coke,0
ZPL305614Y,33.406224,-86.8056639,fanta,2704.7
ZPL305615T,33.8806987,-84.4619168,fanta,1953.059
ZPL305616O,33.940082,-83.9819835,fanta,2913.633
ZPL305617J,28.046446,-82.583364,coke,0
ZPL305618E,35.0486127,-89.7324851,drpepper,3559.636
ZPL3056199,33.9406135,-84.2456538,fanta,2569.689
ZPL305620B,39.5116159,-104.771679,drpepper,5413.958
ZPL3056216,43.1069719,-73.7386117,fanta,3042.874
ZPL3056221,25.85882,-80.182918,fanta,3144.438
ZPL305623W,34.6547765,-99.3340514,drpepper,4173.307
ZPL305624R,35.069806,-78.951859,drpepper,6079.75
ZPL305625M,43.453973,-71.5663073,fanta,2157.187
ZPL305627C,28.344871,-81.366103,coke,13263.982
ZPL3056287,43.7013129,-72.2896298,coke,0
ZPL3056292,41.7173475,-87.7799471,fanta,2107.832
ZPL3056304,35.140067,-80.736873,fanta,1777.43
ZPL305631Z,32.9333443,-80.0371848,drpepper,5330.215
ZPL305632U,39.904814,-86.059725,fanta,2452.95
ZPL305633P,35.0394678,-85.2675131,coke,0
ZPL305635F,42.28566,-71.607442,fanta,2278.063
ZPL305636A,41.288504,-96.0532234,drpepper,4919.663
ZPL3056375,35.918577,-80.0579031,drpepper,3811.901
ZPL3056380,40.327717,-74.061261,coke,0
ZPL305639V,38.4220988,-82.4440346,coke,0
ZPL305640X,38.2672516,-85.6606831,coke,0
ZPL305643I,39.781602,-86.1244789,fanta,2797.394
ZPL305644D,37.3530062,-89.6104105,dietcoke,11183.49
ZPL3056458,27.791268,-82.732818,fanta,2131.224
ZPL3056463,35.820573,-80.238487,drpepper,4032.879
ZPL305647Y,41.4510007,-96.4721747,drpepper,6341.148
ZPL305648T,35.7450789,-83.997455,coke,0
ZPL305650Q,30.1983518,-85.8145141,drpepper,4714.521
ZPL305651L,25.808458,-80.289484,coke,9130.575
ZPL305652G,36.826456,-76.410405,coke,0
ZPL305653B,42.557301,-70.88058,fanta,1991.893
ZPL3056551,33.6880499,-84.4891899,fanta,2678.871
ZPL305656W,42.2950452,-71.7735311,fanta,1829.179
ZPL305657R,34.560102,-86.969713,drpepper,6670.795
ZPL305658M,26.515139,-80.076813,fanta,3011.777
ZPL305659H,29.6392472,-95.1624555,drpepper,4812.556
ZPL305660J,41.261309,-95.8672134,drpepper,7496.502
ZPL305661E,41.6913863,-86.2355171,dietcoke,3978.351
ZPL3056629,36.760747,-76.010436,coke,0
ZPL3056634,28.6713293,-81.455025,fanta,1967.518
ZPL305664Z,36.762972,-76.250349,coke,0
ZPL305665U,40.7257786,-73.4795844,coke,0
ZPL305666P,38.3178692,-81.7187999,drpepper,4487.796
ZPL305667K,28.349507,-81.4896706,fanta,2188.494
ZPL305669A,38.3300577,-81.604255,coke,0
ZPL305670C,28.338996,-81.5941579,fanta,2458.018
ZPL3056717,28.7032931,-81.3267059,fanta,1785.754
ZPL3056722,38.15585,-85.5893849,coke,0
ZPL305675N,26.271912,-80.265889,fanta,2872.235
ZPL305676I,28.124645,-81.640314,fanta,2844.182
ZPL305677D,38.3429224,-85.6172147,coke,0
ZPL3056788,28.62143,-81.247353,coke,0
ZPL3056793,36.0866132,-86.6484918,fanta,2332.269
ZPL3056805,28.349507,-81.4896706,fanta,2196.626
ZPL3056810,40.7498781,-95.8123265,drpepper,8944.213
ZPL305682V,27.93819,-82.2867,fanta,2415.11
ZPL305683Q,28.087557,-82.459119,coke,0
ZPL305684L,28.594284,-81.364557,fanta,2212.448
ZPL305685G,28.5785,-81.4756249,fanta,2127.033
ZPL305686B,32.926563,-83.711522,coke,0
ZPL3056876,42.1503024,-71.4150132,coke,0
ZPL3056881,36.3358807,-94.196977,drpepper,8065.58
ZPL305689W,26.111111,-80.2522192,fanta,2963.66
ZPL305691T,38.3300577,-81.604255,coke,0
ZPL305692O,42.148181,-70.8455526,coke,0
ZPL305694E,34.2405873,-85.1612868,drpepper,5174.366
ZPL3056959,33.9429566,-83.7394998,coke,0
ZPL3056964,34.061858,-83.992678,fanta,2282.927
ZPL305697Z,38.8587409,-77.3566347,fanta,2061.755
ZPL305698U,36.069847,-80.258581,fanta,3303.592
ZPL305700C,30.2113885,-92.0284927,drpepper,4248.339
ZPL3057017,26.808671,-80.07911,fanta,2399.533
ZPL3057022,47.71535,-117.3984,coke,0
ZPL305705N,36.074033,-80.336848,coke,0
ZPL3057088,40.044271,-75.1014919,fanta,2142.409
ZPL3057093,36.8836389,-89.5807672,dietcoke,7768.132
ZPL3057105,34.2959554,-83.848183,coke,0
ZPL3057110,41.145792,-95.9136259,drpepper,3506.483
ZPL305712V,27.5912217,-81.5148297,fanta,2192.877
ZPL305713Q,33.580857,-79.021432,coke,0
ZPL305714L,34.9878036,-81.2275842,coke,0
ZPL305715G,27.502935,-81.491508,dietcoke,4620.186
ZPL305716B,36.1690027,-86.6842007,drpepper,5311.547
ZPL3057181,42.2813529,-89.6328733,drpepper,6285.954
ZPL305719W,35.005555,-80.556748,fanta,3341.233
ZPL305722O,42.5189965,-71.1033738,fanta,1735.282
ZPL3057259,33.6890488,-84.3739329,coke,0
ZPL3057264,39.740372,-104.960668,coke,0
ZPL305730R,30.5842757,-84.6949455,drpepper,3561.707
ZPL305732H,26.2638777,-80.2508726,coke,0
ZPL305733C,42.6648149,-83.1331443,fanta,2455.022
ZPL305742A,38.8462236,-77.3063733,coke,0
ZPL305746Q,36.0664639,-94.1665389,drpepper,5919.843
ZPL305749B,33.602393,-83.8536139,fanta,1836.701
ZPL3057594,39.288005,-94.906766,drpepper,5830.053
ZPL3057611,38.4853734,-82.6527291,dietcoke,7050.073
ZPL305765H,38.8796756,-77.1108892,fanta,2293.971
ZPL3057677,39.844257,-105.082397,drpepper,4711.968
ZPL305772P,43.6343567,-70.3173079,dietcoke,4462.201
ZPL305773K,25.9863526,-80.1288406,coke,0
ZPL305774F,32.4025139,-93.798125,drpepper,3628.662
ZPL305783D,40.777715,-73.954374,fanta,5816.832
ZPL3057853,39.5825112,-105.0253336,drpepper,4558.035
ZPL305790L,32.426632,-93.709829,coke,0
ZPL3057936,33.9296478,-84.3553551,coke,0
ZPL305803K,42.3389955,-71.5891538,fanta,1745.608
ZPL3058065,39.883916,-105.027447,drpepper,5380.074
ZPL305819J,39.9146069,-105.047841,coke,0
ZPL305828H,30.8439914,-90.1609284,drpepper,4659.335
ZPL305830E,32.881904,-97.383318,drpepper,4923.111
ZPL305838A,28.2822925,-81.3486663,coke,0
ZPL3058412,39.7811576,-104.8925669,fanta,3734.78
ZPL305852Q,39.9136366,-104.9781791,coke,0
ZPL305853L,32.881904,-97.383318,drpepper,7352.825
ZPL305855B,42.661074,-83.431536,coke,0
ZPL3058571,39.7796999,-86.1728762,coke,0
ZPL305858W,38.809803,-82.2023691,dietcoke,5481.84
ZPL3058649,28.5935937,-81.3505707,fanta,2099.885
ZPL3058654,28.5935937,-81.3505707,dietcoke,3518.194
ZPL305867U,44.9165599,-93.189559,coke,0
ZPL305871H,39.977763,-105.1319296,coke,0
ZPL3058737,42.225127,-83.180746,coke,0
ZPL305879D,32.4325704,-90.1470902,dietcoke,6477.459
ZPL3058830,44.9165599,-93.189559,coke,0
ZPL305886L,36.3117647,-94.1784924,drpepper,7987.338
ZPL3058908,41.719015,-87.816336,coke,0
ZPL305892Y,29.5921798,-98.613797,coke,0
ZPL305894O,26.46137,-80.058655,fanta,2597.944
ZPL305902C,40.1978317,-105.1024533,drpepper,3994.112
ZPL3059042,28.7550185,-81.3457668,dietcoke,3895.45
ZPL305907N,39.7456939,-104.9920234,coke,0
ZPL305908I,33.174411,-96.8379683,drpepper,4949.573
ZPL305910F,33.7211379,-84.7636766,fanta,3939.769
ZPL3059125,42.562336,-83.129467,coke,0
ZPL305914V,40.100748,-75.305054,fanta,2189.266
ZPL305915Q,38.411486,-82.385701,drpepper,3666.221
ZPL3059213,39.9299308,-105.1251742,coke,0
ZPL3059301,39.932046,-105.0887284,coke,0
ZPL3059367,26.2638777,-80.2508726,fanta,1774.773
ZPL305938X,28.023642,-82.582588,fanta,1863.713
ZPL305944A,35.9513722,-86.8087935,coke,0
ZPL3059455,28.4772466,-81.4735539,fanta,2098.432
ZPL3059543,28.063771,-82.5521739,fanta,1919.861
ZPL305955Y,38.590185,-89.984036,drpepper,4931.323
ZPL305967H,40.0159855,-105.2578594,coke,0
ZPL305968C,40.053391,-75.664437,coke,0
ZPL3059697,36.137072,-85.5027269,drpepper,8491.875
ZPL3059709,26.46137,-80.058655,fanta,3420.319
ZPL305973U,29.2306643,-81.0104494,fanta,2493.816
ZPL305974P,40.7221208,-73.8039143,fanta,6255.43
ZPL305977A,36.1049297,-86.8114651,coke,0
ZPL3059790,39.155544,-76.517016,coke,0
ZPL3059802,35.5224195,-97.5425915,drpepper,5409.909
ZPL305981X,38.5984813,-121.4211992,fanta,3532.87
ZPL305982S,38.4740764,-121.4191753,fanta,1784.504
ZPL305983N,29.4934825,-98.4340783,fanta,1772.004
ZPL305984I,30.2361178,-97.7952578,coke,0
ZPL3059868,31.8348795,-106.5529827,fanta,5403.764
ZPL3059873,35.771518,-83.9865839,dietcoke,5139.143
ZPL305988Y,29.19697,-81.057563,fanta,1954.751
ZPL305989T,29.550527,-98.661968,drpepper,4781.132
ZPL305990V,47.829906,-122.2725679,fanta,2318.575
ZPL305991Q,37.98815,-121.321905,drpepper,6095.394
ZPL305992L,38.7616234,-121.3097392,coke,0
ZPL305993G,29.279694,-81.0832889,coke,0
ZPL305994B,38.425061,-121.3904391,fanta,1779.905
ZPL3059956,47.829906,-122.2725679,fanta,2291.182
ZPL3059961,38.409376,-121.38415,fanta,2204.419
ZPL305997W,38.494661,-121.523354,sprite,5161.573
ZPL305998R,38.642984,-121.1903393,fanta,1862.851
ZPL305999M,29.2306643,-81.0104494,fanta,3012.099
ZPL306000E,29.15239,-80.970089,coke,0
ZPL3060019,38.818587,-121.190288,drpepper,3549.236
ZPL3060024,41.6998782,-86.21665,coke,0
ZPL306003Z,38.5239858,-121.498078,fanta,2274.805
ZPL306004U,41.7133864,-86.1880442,fanta,2237.704
ZPL306006K,38.5962039,-121.3847709,coke,0
ZPL3060095,41.6619352,-86.1345952,coke,0
ZPL3060107,41.561717,-85.7982509,coke,0
ZPL306012X,42.6654031,-71.1151253,fanta,2196.454
ZPL306014N,41.6791061,-86.2505861,fanta,2153.817
ZPL306015I,41.620703,-85.898447,fanta,2558.93
ZPL3060178,41.594068,-85.856948,fanta,2366.969
ZPL3060183,41.561717,-85.7982509,coke,0
ZPL306019Y,41.6804289,-86.1895147,drpepper,3846.899
ZPL3060200,41.7660414,-86.3037509,coke,0
ZPL306021V,41.7660414,-86.3037509,coke,0
ZPL306023L,41.4426347,-85.9878109,coke,0
ZPL306024G,41.624412,-86.691047,coke,0
ZPL306025B,41.6812619,-86.893288,coke,0
ZPL3060266,42.9790684,-85.0703017,coke,0
ZPL3060271,41.4361193,-86.933526,drpepper,4100.731
ZPL306028W,42.9448193,-70.8344764,coke,0
ZPL306030T,42.9790684,-85.0703017,coke,0
ZPL306033E,41.6812619,-86.893288,coke,0
ZPL3060349,41.2899827,-86.6206538,coke,0
ZPL3060354,41.624412,-86.691047,coke,0
ZPL306036Z,41.4080078,-85.7461688,coke,0
ZPL306039K,42.161316,-88.054293,dietcoke,4721.021
ZPL306040M,41.4544719,-86.3091133,drpepper,3616.797
ZPL306042C,40.0206515,-83.0582217,coke,0
ZPL3060437,41.4463792,-86.1664849,coke,0
ZPL3060442,42.179424,-86.261579,drpepper,4029.215
ZPL306047N,43.0816393,-70.7517914,coke,0
ZPL306048I,42.082564,-86.41772,fanta,2320.323
ZPL306049D,43.4192474,-70.7558612,coke,0
ZPL306050F,42.91185,-83.627203,coke,0
ZPL306051A,43.034301,-70.7811064,coke,0
ZPL3060525,41.2152839,-86.783171,coke,0
ZPL3060530,42.179424,-86.261579,coke,0
ZPL306054V,42.3953429,-86.2691545,fanta,2266.959
ZPL306055Q,32.52432,-92.075565,fanta,2583.688
ZPL306057G,42.9982496,-70.9232596,coke,0
ZPL306058B,43.68169,-70.329465,coke,0
ZPL3060596,44.3084456,-71.7999849,drpepper,3514.642
ZPL3060608,43.2355552,-70.88094,coke,0
ZPL3060613,42.081542,-86.436143,fanta,2532.303
ZPL306063T,43.6805903,-70.4402102,coke,0
ZPL306064O,41.9836297,-86.1233009,drpepper,3491.18
ZPL306065J,42.033345,-86.5149093,coke,0
ZPL306066E,32.516934,-92.157635,drpepper,5945.989
ZPL3060684,42.080834,-86.4851259,coke,0
ZPL306071W,35.043996,-85.156516,fanta,2966.615
ZPL3060767,43.5095264,-70.4350138,coke,0
ZPL3060772,43.8405128,-70.4437642,coke,0
ZPL306078X,43.9672417,-71.1453318,coke,0
ZPL306079S,43.666611,-70.276614,fanta,1847.547
ZPL306080U,41.3583555,-86.3114777,coke,0
ZPL306081P,43.7634528,-71.7088897,coke,0
ZPL306082K,43.636856,-70.3320506,dietcoke,3569.606
ZPL306083F,43.4829565,-70.4707803,coke,0
ZPL306084A,44.3916885,-71.184849,coke,0
ZPL3060855,43.9672417,-71.1453318,coke,0
ZPL3060860,29.728216,-95.439867,fanta,3167.048
ZPL306087V,29.652714,-82.3810598,coke,0
ZPL306088Q,29.1141306,-81.0255808,coke,0
ZPL306091I,32.4875929,-92.084126,fanta,2956.545
ZPL306092D,35.201945,-84.843857,fanta,2695.309
ZPL3060943,33.517003,-81.716752,coke,0
ZPL306095Y,30.123896,-94.1573839,drpepper,4732.915
ZPL306096T,30.123896,-94.1573839,drpepper,5030.757
ZPL306097O,30.130416,-94.015723,drpepper,4897.617
ZPL306098J,32.780423,-96.7998824,coke,0
ZPL306099E,32.5158617,-92.1927395,drpepper,5522.638
ZPL3061001,32.5430959,-92.6395047,fanta,2579.616
ZPL306102R,32.5232754,-92.0979692,fanta,2618.567
ZPL306103M,36.0609879,-95.8569834,drpepper,6208.761
ZPL306105C,44.9748066,-93.280685,fanta,2099.912
ZPL3061067,39.0346194,-77.4004759,coke,0
ZPL3061072,41.2080143,-73.7285144,coke,0
ZPL306109S,41.2392494,-96.0144357,drpepper,4332.566
ZPL306111P,44.7371095,-93.2583665,dietcoke,5039.081
ZPL306112K,45.0517575,-93.1484502,dietcoke,6466.183
ZPL306113F,32.7807158,-91.9021543,drpepper,5213.504
ZPL306114A,32.4469965,-91.4929255,drpepper,6018.318
ZPL3061155,34.9430028,-85.2237232,fanta,2668.464
ZPL306117V,32.5509137,-92.0791274,coke,0
ZPL306120N,42.2626848,-85.5322158,coke,0
ZPL306121I,26.1016675,-80.1266863,coke,0
ZPL306122D,39.9970392,-75.2353017,fanta,1989.999
ZPL3061238,33.7739741,-84.3657741,coke,0
ZPL3061243,35.765209,-83.9900509,coke,0
ZPL306126T,29.6910963,-95.19396,drpepper,6538.387
ZPL306128J,35.136944,-90.011893,coke,0
ZPL306130G,29.5724794,-95.7754085,fanta,2495.091
ZPL3061326,38.7810431,-81.6825888,drpepper,7429.3
ZPL306138C,40.8139589,-96.69998,coke,0
ZPL3061397,37.330475,-89.568149,dietcoke,10687.216
ZPL3061414,37.295735,-89.527879,drpepper,10139.353
ZPL306142Z,39.7211946,-104.9880486,coke,0
ZPL306143U,32.6540395,-97.1341583,drpepper,3697.915
ZPL306144P,40.101522,-88.24448,fanta,1766.088
ZPL306147A,37.330475,-89.568149,dietcoke,9867.478
ZPL306151X,35.1079129,-106.5742268,drpepper,7636.286
ZPL306153N,37.349732,-87.4955149,drpepper,12573.675
ZPL3061568,47.8888784,-97.0740186,drpepper,5436.853
ZPL3061573,35.9649034,-83.9180618,coke,0
ZPL306161Q,38.906147,-77.042059,fanta,3310.152
ZPL306163G,37.3036636,-87.5103252,drpepper,10862.759
ZPL306164B,42.806117,-86.018092,dietcoke,5239.904
ZPL3061656,41.648273,-93.598981,drpepper,8558.992
ZPL306168R,34.593792,-98.40517,drpepper,4968.453
ZPL306171J,40.101522,-88.24448,coke,0
ZPL306172E,31.6088707,-81.9058729,drpepper,7396.878
ZPL306175Z,46.8762694,-96.7465323,dietcoke,4412.24
ZPL306176U,32.5212568,-84.9574959,coke,0
ZPL306177P,37.756153,-87.1507869,drpepper,11578.504
ZPL306179F,41.6155649,-93.74061,coke,0
ZPL306180H,44.8263602,-93.2800671,fanta,2854.243
ZPL3061827,37.3184125,-89.5248795,drpepper,7772.369
ZPL3061832,41.600368,-93.6731268,coke,0
ZPL306184X,34.5067101,-97.9670875,drpepper,7422.161
ZPL306185S,37.295735,-89.527879,drpepper,6143.433
ZPL306187I,41.5851126,-93.7890243,coke,0
ZPL3061898,37.3184125,-89.5248795,drpepper,11372.09
ZPL3061915,42.0472354,-97.4155637,coke,0
ZPL306194Q,41.2919324,-96.1582144,coke,0
ZPL306195L,41.2919324,-96.1582144,coke,0
ZPL306197B,27.7382472,-97.4360173,drpepper,7540.382
ZPL3061991,31.070235,-97.366818,coke,0
ZPL306201J,33.0255854,-96.8488742,coke,0
ZPL306205Z,31.070235,-97.366818,drpepper,5485.354
ZPL306206U,31.0882645,-97.7134625,coke,0
ZPL306211C,27.7382472,-97.4360173,drpepper,7260.609
ZPL3062132,35.136944,-90.011893,coke,0
ZPL306218D,38.979628,-76.5437188,coke,0
ZPL3062198,34.7530506,-92.3410395,dietcoke,3600.221
ZPL3062215,29.6383816,-95.5837261,fanta,4291.561
ZPL306225L,35.353493,-81.089876,coke,13291.872
ZPL306226G,30.03406,-89.972857,sprite,10373.847
ZPL306227B,31.9361089,-92.6536203,drpepper,13207.671
ZPL3062286,28.4512745,-81.4703247,coke,18042.445
ZPL3062291,35.043996,-85.156516,coke,0
ZPL3062303,30.8439914,-90.1609284,coke,14352.02
ZPL306231Y,25.805864,-80.337782,dietcoke,4725.913
ZPL306232T,36.2616091,-80.3638767,drpepper,6505.272
ZPL306234J,28.1503646,-80.5839689,dietcoke,7407.351
ZPL306235E,30.8398,-83.3212,fanta,5058.551
ZPL3062374,28.081956,-80.6509865,coke,0
ZPL306238Z,30.394753,-90.0910436,dietcoke,7208.515
ZPL306239U,30.1826952,-81.5535307,fanta,2307.565
ZPL306242M,27.8585151,-82.3265139,dietcoke,3561.947
ZPL306243H,35.201945,-84.843857,coke,0
ZPL3062457,29.8925289,-90.4005523,coke,16077.928
ZPL306250P,29.8749519,-90.095735,coke,19762.131
ZPL306252F,30.0156724,-90.1802989,dietcoke,11842.058
ZPL306253A,28.552308,-81.507498,coke,11930.092
ZPL3062545,34.9430028,-85.2237232,coke,0
ZPL3062550,29.961514,-90.1146354,sprite,7283.941
ZPL306256V,30.364857,-90.065237,dietcoke,10093.291
ZPL306257Q,29.6220768,-82.3772493,coke,20255.22
ZPL306258L,30.0722853,-90.4944146,sprite,8366.493
ZPL306259G,32.9048994,-85.8981429,drpepper,4993.002
ZPL3062628,32.4311893,-87.0306888,fanta,4509.175
ZPL3062633,30.0222912,-90.2390285,coke,22543.396
ZPL306264Y,29.9402422,-90.1010835,coke,15369.654
ZPL306267J,26.66468,-80.088661,coke,25480.422
ZPL306268E,29.5808082,-90.6926115,drpepper,9215.552
ZPL3062716,29.5996156,-90.7457715,drpepper,7366.367
ZPL3062721,35.2551759,-97.6001123,drpepper,5725.053
ZPL306273W,42.3010257,-89.6394553,coke,0
ZPL306274R,30.5119943,-90.4223615,sprite,6554.655
ZPL306275M,27.937122,-82.251076,coke,17426.973
